RETAILER_ID	RETAILER	DISP	PRICE	VOLUME
45	LOUISVILLE - KROGER CO	0.091998	2.468375	5660
45	LOUISVILLE - KROGER CO	0.044150	2.702136	2669
45	LOUISVILLE - KROGER CO	0.111500	2.703196	2409
45	LOUISVILLE - KROGER CO	0.090375	2.439365	4725
45	LOUISVILLE - KROGER CO	0.039802	2.423599	4424
45	LOUISVILLE - KROGER CO	0.025150	2.468519	3383
45	LOUISVILLE - KROGER CO	0.371500	2.443482	4618
45	LOUISVILLE - KROGER CO	0.036383	2.684761	3445
45	LOUISVILLE - KROGER CO	0.088000	2.680449	3120
45	LOUISVILLE - KROGER CO	0.000000	2.718016	2681
45	LOUISVILLE - KROGER CO	0.059000	2.702252	2576
45	LOUISVILLE - KROGER CO	0.100000	2.685828	2018
45	LOUISVILLE - KROGER CO	0.052020	2.710079	2411
45	LOUISVILLE - KROGER CO	0.041695	2.627710	2721
46	LOUISVILLE - WINN DIXIE	0.284769	2.359763	3544
46	LOUISVILLE - WINN DIXIE	0.027255	2.360396	2525
46	LOUISVILLE - WINN DIXIE	0.000000	2.391396	2371
46	LOUISVILLE - WINN DIXIE	0.000000	2.600906	1546
46	LOUISVILLE - WINN DIXIE	0.000000	2.599724	1449
46	LOUISVILLE - WINN DIXIE	0.509000	2.360726	2093
46	LOUISVILLE - WINN DIXIE	0.504000	2.601071	1494
46	LOUISVILLE - WINN DIXIE	0.000000	2.599895	1902
46	LOUISVILLE - WINN DIXIE	0.077187	2.359303	3042
46	LOUISVILLE - WINN DIXIE	0.108529	2.360320	2001
46	LOUISVILLE - WINN DIXIE	0.224000	2.599476	1528
46	LOUISVILLE - WINN DIXIE	0.469000	2.360074	2169
46	LOUISVILLE - WINN DIXIE	0.262000	2.481437	2505
46	LOUISVILLE - WINN DIXIE	0.000000	2.600602	1660
46	LOUISVILLE - WINN DIXIE	0.109291	2.360527	2427
46	LOUISVILLE - WINN DIXIE	0.064569	2.586246	1774
46	LOUISVILLE - WINN DIXIE	0.224000	2.600387	2067
46	LOUISVILLE - WINN DIXIE	0.000000	2.599760	1669
46	LOUISVILLE - WINN DIXIE	0.321000	2.600381	1574
46	LOUISVILLE - WINN DIXIE	0.085000	2.600444	2250
46	LOUISVILLE - WINN DIXIE	0.228362	2.360419	2006
46	LOUISVILLE - WINN DIXIE	0.371000	2.534195	1857
46	LOUISVILLE - WINN DIXIE	0.000000	2.599176	1699
46	LOUISVILLE - WINN DIXIE	0.536000	2.359689	2441
46	LOUISVILLE - WINN DIXIE	0.000000	2.600236	1696
46	LOUISVILLE - WINN DIXIE	0.224000	2.600838	1671
46	LOUISVILLE - WINN DIXIE	0.000000	2.599257	1884
46	LOUISVILLE - WINN DIXIE	0.224000	2.600469	1707
46	LOUISVILLE - WINN DIXIE	0.462000	2.600608	1645
46	LOUISVILLE - WINN DIXIE	0.345000	2.599802	2019
46	LOUISVILLE - WINN DIXIE	0.666000	2.599623	2123
46	LOUISVILLE - WINN DIXIE	0.039381	2.360495	2344
46	LOUISVILLE - WINN DIXIE	0.123000	2.600113	1763
46	LOUISVILLE - WINN DIXIE	0.022406	2.359565	2389
46	LOUISVILLE - WINN DIXIE	0.406000	2.600102	1953
46	LOUISVILLE - WINN DIXIE	0.469000	2.360000	2350
46	LOUISVILLE - WINN DIXIE	0.214000	2.600413	1937
46	LOUISVILLE - WINN DIXIE	0.077187	2.360485	2308
46	LOUISVILLE - WINN DIXIE	0.053495	2.393862	1955
46	LOUISVILLE - WINN DIXIE	0.048650	2.360326	2334
46	LOUISVILLE - WINN DIXIE	0.000000	2.599226	1809
46	LOUISVILLE - WINN DIXIE	0.751000	2.359821	3121
46	LOUISVILLE - WINN DIXIE	0.000000	2.360324	1729
46	LOUISVILLE - WINN DIXIE	0.000000	2.599695	1966
46	LOUISVILLE - WINN DIXIE	0.371000	2.599781	1829
46	LOUISVILLE - WINN DIXIE	0.043479	2.359571	2236
46	LOUISVILLE - WINN DIXIE	0.246000	2.599570	1396
46	LOUISVILLE - WINN DIXIE	0.371000	2.570106	2161
46	LOUISVILLE - WINN DIXIE	0.000000	2.600606	1650
46	LOUISVILLE - WINN DIXIE	0.155500	2.394997	1919
46	LOUISVILLE - WINN DIXIE	0.055912	2.360838	1527
47	MIAMI - PUBLIX	0.003664	3.043931	8445
47	MIAMI - PUBLIX	0.053581	2.650193	10117
47	MIAMI - PUBLIX	0.004699	2.895108	8361
47	MIAMI - PUBLIX	0.025718	2.545193	11130
47	MIAMI - PUBLIX	0.024239	2.543692	10986
47	MIAMI - PUBLIX	0.009677	2.676438	11701
47	MIAMI - PUBLIX	0.030847	2.652775	10918
47	MIAMI - PUBLIX	0.002615	3.108173	8283
47	MIAMI - PUBLIX	0.024294	2.569759	8730
47	MIAMI - PUBLIX	0.074500	2.634831	9612
47	MIAMI - PUBLIX	0.004948	2.500662	12078
47	MIAMI - PUBLIX	0.053000	2.830899	9450
47	MIAMI - PUBLIX	0.114000	2.440783	13594
47	MIAMI - PUBLIX	0.045500	2.648246	10061
47	MIAMI - PUBLIX	0.020097	2.830147	9991
47	MIAMI - PUBLIX	0.146500	2.620425	10027
47	MIAMI - PUBLIX	0.031656	2.486935	11864
47	MIAMI - PUBLIX	0.040500	2.889243	7855
47	MIAMI - PUBLIX	0.010611	3.088855	7878
47	MIAMI - PUBLIX	0.045000	2.640291	11134
47	MIAMI - PUBLIX	0.053000	2.631372	10162
47	MIAMI - PUBLIX	0.019317	2.566975	10168
47	MIAMI - PUBLIX	0.039588	2.451861	10802
47	MIAMI - PUBLIX	0.060500	2.662931	8387
47	MIAMI - PUBLIX	0.003603	2.762049	8569
47	MIAMI - PUBLIX	0.022500	2.773057	8544
47	MIAMI - PUBLIX	0.009126	2.510917	10671
47	MIAMI - PUBLIX	0.017159	2.728657	9523
47	MIAMI - PUBLIX	0.012280	2.394688	10279
47	MIAMI - PUBLIX	0.013150	3.037612	7923
47	MIAMI - PUBLIX	0.013914	2.578058	10883
47	MIAMI - PUBLIX	0.074627	2.629034	12117
47	MIAMI - PUBLIX	0.006401	2.630752	9996
47	MIAMI - PUBLIX	0.038500	2.646202	9887
47	MIAMI - PUBLIX	0.038612	2.772096	9074
47	MIAMI - PUBLIX	0.006993	2.547004	10446
47	MIAMI - PUBLIX	0.019666	2.652744	11660
47	MIAMI - PUBLIX	0.009396	2.505430	11234
47	MIAMI - PUBLIX	0.045000	2.646853	10279
47	MIAMI - PUBLIX	0.010507	2.458362	13173
47	MIAMI - PUBLIX	0.017989	3.058091	8435
47	MIAMI - PUBLIX	0.013052	2.730249	10354
47	MIAMI - PUBLIX	0.024000	2.645246	9181
47	MIAMI - PUBLIX	0.043302	2.726992	8736
47	MIAMI - PUBLIX	0.005223	2.863505	8330
47	MIAMI - PUBLIX	0.003529	2.767662	9512
47	MIAMI - PUBLIX	0.041497	2.386702	14528
47	MIAMI - PUBLIX	0.003935	2.391583	10289
47	MIAMI - PUBLIX	0.045500	2.763373	9048
47	MIAMI - PUBLIX	0.018595	3.067392	7078
47	MIAMI - PUBLIX	0.035415	2.764089	8961
48	MIAMI - WINN DIXIE	0.064457	2.428335	9056
48	MIAMI - WINN DIXIE	0.000000	2.386514	7415
48	MIAMI - WINN DIXIE	0.000000	2.506211	8694
48	MIAMI - WINN DIXIE	0.058211	2.512356	8619
48	MIAMI - WINN DIXIE	0.000000	2.518716	7507
48	MIAMI - WINN DIXIE	0.000000	2.508352	8561
48	MIAMI - WINN DIXIE	0.003820	2.542347	7781
48	MIAMI - WINN DIXIE	0.000000	2.520296	8253
48	MIAMI - WINN DIXIE	0.000000	2.542857	8750
48	MIAMI - WINN DIXIE	0.000000	2.498168	9005
48	MIAMI - WINN DIXIE	0.000000	2.512237	8662
48	MIAMI - WINN DIXIE	0.080438	2.414407	9995
48	MIAMI - WINN DIXIE	0.000000	2.527133	7150
48	MIAMI - WINN DIXIE	0.000000	2.533086	7813
48	MIAMI - WINN DIXIE	0.178500	2.478007	9594
48	MIAMI - WINN DIXIE	0.005213	2.529332	8097
48	MIAMI - WINN DIXIE	0.000000	2.541022	6911
48	MIAMI - WINN DIXIE	0.000000	2.533609	7736
48	MIAMI - WINN DIXIE	0.000000	2.516493	7276
48	MIAMI - WINN DIXIE	0.000000	2.498743	7162
48	MIAMI - WINN DIXIE	0.000000	2.529588	8669
48	MIAMI - WINN DIXIE	0.000000	2.529294	7971
48	MIAMI - WINN DIXIE	0.000000	2.511807	7919
48	MIAMI - WINN DIXIE	0.000000	2.500292	8557
48	MIAMI - WINN DIXIE	0.000000	2.490097	8078
48	MIAMI - WINN DIXIE	0.132405	2.524078	9054
48	MIAMI - WINN DIXIE	0.000000	2.386848	8166
48	MIAMI - WINN DIXIE	0.138062	2.451702	8696
48	MIAMI - WINN DIXIE	0.000000	2.493541	7432
48	MIAMI - WINN DIXIE	0.000000	2.520101	8358
48	MIAMI - WINN DIXIE	0.000000	2.537475	8032
48	MIAMI - WINN DIXIE	0.000000	2.533231	7794
48	MIAMI - WINN DIXIE	0.041227	2.529946	8482
48	MIAMI - WINN DIXIE	0.000000	2.386549	8832
48	MIAMI - WINN DIXIE	0.000000	2.501262	8321
48	MIAMI - WINN DIXIE	0.034000	2.513283	8206
48	MIAMI - WINN DIXIE	0.000000	2.525565	7784
48	MIAMI - WINN DIXIE	0.000000	2.427943	7952
48	MIAMI - WINN DIXIE	0.000000	2.525850	8356
48	MIAMI - WINN DIXIE	0.000000	2.506859	8091
48	MIAMI - WINN DIXIE	0.000000	2.502458	8542
48	MIAMI - WINN DIXIE	0.000000	2.511700	9402
48	MIAMI - WINN DIXIE	0.000000	2.514492	8453
48	MIAMI - WINN DIXIE	0.007157	2.434056	8621
48	MIAMI - WINN DIXIE	0.000000	2.386642	8504
48	MIAMI - WINN DIXIE	0.000000	2.517414	8183
48	MIAMI - WINN DIXIE	0.000000	2.546737	7157
48	MIAMI - WINN DIXIE	0.089500	2.523547	8706
48	MIAMI - WINN DIXIE	0.000000	2.544881	8712
48	MIAMI - WINN DIXIE	0.031500	2.521206	9054
48	MIAMI - WINN DIXIE	0.000000	2.525621	8938
49	MILWAUKEE - KOHLS FOOD STORE	0.000000	3.071477	1469
49	MILWAUKEE - KOHLS FOOD STORE	0.000000	3.149923	1294
49	MILWAUKEE - KOHLS FOOD STORE	0.000000	3.093085	1504
49	MILWAUKEE - KOHLS FOOD STORE	0.000000	3.036301	1460
49	MILWAUKEE - KOHLS FOOD STORE	0.000000	3.268568	1508
49	MILWAUKEE - KOHLS FOOD STORE	0.000000	3.135065	1540
49	MILWAUKEE - KOHLS FOOD STORE	0.054000	3.021993	3592
49	MILWAUKEE - KOHLS FOOD STORE	0.000000	3.143039	1573
49	MILWAUKEE - KOHLS FOOD STORE	0.000000	3.245949	1728
49	MILWAUKEE - KOHLS FOOD STORE	0.000000	3.040155	1544
49	MILWAUKEE - KOHLS FOOD STORE	0.000000	3.078326	4111
49	MILWAUKEE - KOHLS FOOD STORE	0.000000	3.049790	1426
49	MILWAUKEE - KOHLS FOOD STORE	0.000000	3.150452	1768
49	MILWAUKEE - KOHLS FOOD STORE	0.000000	3.044273	1423
49	MILWAUKEE - KOHLS FOOD STORE	0.054500	3.127480	3326
49	MILWAUKEE - KOHLS FOOD STORE	0.123000	3.150376	1463
49	MILWAUKEE - KOHLS FOOD STORE	0.000000	2.929091	1650
49	MILWAUKEE - KOHLS FOOD STORE	0.000000	3.135043	1755
49	MILWAUKEE - KOHLS FOOD STORE	0.000000	3.092827	2370
49	MILWAUKEE - KOHLS FOOD STORE	0.000000	3.239642	1786
49	MILWAUKEE - KOHLS FOOD STORE	0.000000	3.067383	2048
49	MILWAUKEE - KOHLS FOOD STORE	0.000000	3.076467	1857
49	MILWAUKEE - KOHLS FOOD STORE	0.000000	2.961032	1976
49	MILWAUKEE - KOHLS FOOD STORE	0.000000	3.134271	1564
49	MILWAUKEE - KOHLS FOOD STORE	0.000000	2.639565	2300
49	MILWAUKEE - KOHLS FOOD STORE	0.000000	3.156328	1612
49	MILWAUKEE - KOHLS FOOD STORE	0.057000	2.692739	3209
49	MILWAUKEE - KOHLS FOOD STORE	0.000000	3.053723	1880
49	MILWAUKEE - KOHLS FOOD STORE	0.057000	3.058040	1878
49	MILWAUKEE - KOHLS FOOD STORE	0.000000	3.148050	1513
49	MILWAUKEE - KOHLS FOOD STORE	0.000000	3.140554	1551
49	MILWAUKEE - KOHLS FOOD STORE	0.000000	3.165418	1735
49	MILWAUKEE - KOHLS FOOD STORE	0.000000	3.134775	1803
49	MILWAUKEE - KOHLS FOOD STORE	0.000000	3.140203	2368
49	MILWAUKEE - KOHLS FOOD STORE	0.053150	3.133568	3414
49	MILWAUKEE - KOHLS FOOD STORE	0.056500	3.044685	3603
49	MILWAUKEE - KOHLS FOOD STORE	0.000000	3.156659	1832
49	MILWAUKEE - KOHLS FOOD STORE	0.000000	2.982823	2154
49	MILWAUKEE - KOHLS FOOD STORE	0.000000	3.103520	1449
49	MILWAUKEE - KOHLS FOOD STORE	0.000000	3.068210	1598
49	MILWAUKEE - KOHLS FOOD STORE	0.000000	3.074939	1628
49	MILWAUKEE - KOHLS FOOD STORE	0.000000	3.078103	1434
49	MILWAUKEE - KOHLS FOOD STORE	0.000000	3.262946	1738
49	MILWAUKEE - KOHLS FOOD STORE	0.000000	3.048872	1064
49	MILWAUKEE - KOHLS FOOD STORE	0.000000	3.131540	1338
49	MILWAUKEE - KOHLS FOOD STORE	0.000000	3.265577	1958
49	MILWAUKEE - KOHLS FOOD STORE	0.000000	3.167133	1430
49	MILWAUKEE - KOHLS FOOD STORE	0.000000	3.051282	1989
49	MILWAUKEE - KOHLS FOOD STORE	0.000000	2.913126	1577
49	MILWAUKEE - KOHLS FOOD STORE	0.000000	3.028345	1764
49	MILWAUKEE - KOHLS FOOD STORE	0.000000	3.139564	1605
50	NASHVILLE - KROGER CO	0.239000	2.386470	4272
50	NASHVILLE - KROGER CO	0.180000	1.986754	4756
50	NASHVILLE - KROGER CO	0.312000	2.653193	3414
50	NASHVILLE - KROGER CO	0.400000	2.588896	2936
50	NASHVILLE - KROGER CO	0.217000	2.897446	2428
50	NASHVILLE - KROGER CO	0.205000	2.253380	3994
50	NASHVILLE - KROGER CO	0.418000	2.971674	3142
50	NASHVILLE - KROGER CO	0.067000	2.253464	3681
50	NASHVILLE - KROGER CO	0.180000	2.832718	2439
50	NASHVILLE - KROGER CO	0.512000	2.253596	4310
50	NASHVILLE - KROGER CO	0.283000	2.386758	4667
50	NASHVILLE - KROGER CO	0.340000	2.386672	4787
50	NASHVILLE - KROGER CO	0.454000	2.253569	4693
50	NASHVILLE - KROGER CO	0.215000	2.386447	3822
50	NASHVILLE - KROGER CO	0.381000	2.567089	3160
50	NASHVILLE - KROGER CO	0.183000	2.926777	2786
50	NASHVILLE - KROGER CO	0.393000	2.189823	4815
50	NASHVILLE - KROGER CO	0.312000	2.225495	4142
50	NASHVILLE - KROGER CO	0.083000	2.906181	2281
50	NASHVILLE - KROGER CO	0.217000	2.966261	2549
50	NASHVILLE - KROGER CO	0.208000	2.028011	4284
50	NASHVILLE - KROGER CO	0.205000	2.386452	4901
50	NASHVILLE - KROGER CO	0.272000	2.386755	4243
50	NASHVILLE - KROGER CO	0.158000	2.253038	4608
50	NASHVILLE - KROGER CO	0.104000	1.986477	4437
50	NASHVILLE - KROGER CO	0.289000	2.228955	4324
50	NASHVILLE - KROGER CO	0.210000	2.253484	4162
50	NASHVILLE - KROGER CO	0.144000	2.653622	3092
50	NASHVILLE - KROGER CO	0.466000	2.047597	4412
50	NASHVILLE - KROGER CO	0.400000	1.999781	4561
50	NASHVILLE - KROGER CO	0.067000	2.253269	4130
50	NASHVILLE - KROGER CO	0.358000	2.273742	4212
50	NASHVILLE - KROGER CO	0.207000	2.386635	4684
50	NASHVILLE - KROGER CO	0.369000	2.386582	4576
50	NASHVILLE - KROGER CO	0.135000	2.253387	4503
50	NASHVILLE - KROGER CO	0.518000	2.519871	4957
50	NASHVILLE - KROGER CO	0.000000	2.722152	3160
50	NASHVILLE - KROGER CO	0.184000	2.253263	4367
50	NASHVILLE - KROGER CO	0.409000	2.912909	2595
50	NASHVILLE - KROGER CO	0.283000	2.386475	4096
50	NASHVILLE - KROGER CO	0.213000	2.253534	4244
50	NASHVILLE - KROGER CO	0.180000	2.882728	2669
50	NASHVILLE - KROGER CO	0.036000	1.986393	4336
50	NASHVILLE - KROGER CO	0.195000	2.274745	4415
50	NASHVILLE - KROGER CO	0.135000	2.253081	3651
50	NASHVILLE - KROGER CO	0.185000	2.119850	4272
50	NASHVILLE - KROGER CO	0.067000	2.253189	4155
50	NASHVILLE - KROGER CO	0.317000	2.120000	4000
50	NASHVILLE - KROGER CO	0.185000	2.828826	2810
50	NASHVILLE - KROGER CO	0.285000	2.120094	5121
50	NASHVILLE - KROGER CO	0.207000	2.044653	5106
50	NASHVILLE - KROGER CO	0.067000	2.253276	3510
50	NASHVILLE - KROGER CO	0.383000	2.520028	4219
50	NASHVILLE - KROGER CO	0.135000	2.253287	4335
50	NASHVILLE - KROGER CO	0.000000	2.941253	3064
50	NASHVILLE - KROGER CO	0.389000	2.253179	4404
50	NASHVILLE - KROGER CO	0.390000	2.386388	3688
50	NASHVILLE - KROGER CO	0.304000	2.386645	4283
51	NEW ENGLAND (NORTH) - SHOP N SAVE	0.404000	2.106875	7738
51	NEW ENGLAND (NORTH) - SHOP N SAVE	0.357000	1.986553	5503
51	NEW ENGLAND (NORTH) - SHOP N SAVE	0.000000	2.112688	5777
51	NEW ENGLAND (NORTH) - SHOP N SAVE	0.122000	2.106658	5888
51	NEW ENGLAND (NORTH) - SHOP N SAVE	0.215000	2.106736	7289
51	NEW ENGLAND (NORTH) - SHOP N SAVE	0.000000	2.106632	4192
51	NEW ENGLAND (NORTH) - SHOP N SAVE	0.317000	1.986489	5033
51	NEW ENGLAND (NORTH) - SHOP N SAVE	0.000000	2.106708	5173
51	NEW ENGLAND (NORTH) - SHOP N SAVE	0.000000	2.106501	5061
51	NEW ENGLAND (NORTH) - SHOP N SAVE	0.228000	2.106728	8517
51	NEW ENGLAND (NORTH) - SHOP N SAVE	0.000000	1.989016	4825
51	NEW ENGLAND (NORTH) - SHOP N SAVE	0.258000	2.106727	8414
51	NEW ENGLAND (NORTH) - SHOP N SAVE	0.103000	2.106327	5737
51	NEW ENGLAND (NORTH) - SHOP N SAVE	0.000000	2.387004	3478
51	NEW ENGLAND (NORTH) - SHOP N SAVE	0.095000	2.382233	4424
51	NEW ENGLAND (NORTH) - SHOP N SAVE	0.470000	1.986786	6811
51	NEW ENGLAND (NORTH) - SHOP N SAVE	0.047500	2.380096	4391
51	NEW ENGLAND (NORTH) - SHOP N SAVE	0.227000	2.106849	6570
51	NEW ENGLAND (NORTH) - SHOP N SAVE	0.227000	2.106595	6839
51	NEW ENGLAND (NORTH) - SHOP N SAVE	0.310000	1.986711	5418
51	NEW ENGLAND (NORTH) - SHOP N SAVE	0.232000	2.077373	6669
51	NEW ENGLAND (NORTH) - SHOP N SAVE	0.181000	2.106625	7306
51	NEW ENGLAND (NORTH) - SHOP N SAVE	0.229000	2.106743	9565
51	NEW ENGLAND (NORTH) - SHOP N SAVE	0.450000	1.986624	5906
51	NEW ENGLAND (NORTH) - SHOP N SAVE	0.000000	2.106464	5523
51	NEW ENGLAND (NORTH) - SHOP N SAVE	0.000000	2.106492	5052
51	NEW ENGLAND (NORTH) - SHOP N SAVE	0.357000	1.986589	6562
51	NEW ENGLAND (NORTH) - SHOP N SAVE	0.051500	2.106510	7051
51	NEW ENGLAND (NORTH) - SHOP N SAVE	0.103000	2.106867	6466
51	NEW ENGLAND (NORTH) - SHOP N SAVE	0.228000	2.106475	9993
51	NEW ENGLAND (NORTH) - SHOP N SAVE	0.000000	2.106672	5381
51	NEW ENGLAND (NORTH) - SHOP N SAVE	0.229000	2.106662	8766
51	NEW ENGLAND (NORTH) - SHOP N SAVE	0.216000	2.106598	6229
51	NEW ENGLAND (NORTH) - SHOP N SAVE	0.215000	2.106724	8180
51	NEW ENGLAND (NORTH) - SHOP N SAVE	0.581000	2.048188	5105
51	NEW ENGLAND (NORTH) - SHOP N SAVE	0.210000	2.381887	4991
51	NEW ENGLAND (NORTH) - SHOP N SAVE	0.210000	2.382624	6066
51	NEW ENGLAND (NORTH) - SHOP N SAVE	0.103000	2.106443	6689
51	NEW ENGLAND (NORTH) - SHOP N SAVE	0.518000	1.986453	6791
51	NEW ENGLAND (NORTH) - SHOP N SAVE	0.560000	1.986865	8222
51	NEW ENGLAND (NORTH) - SHOP N SAVE	0.094000	2.379845	5031
51	NEW ENGLAND (NORTH) - SHOP N SAVE	0.401000	1.993727	7811
51	NEW ENGLAND (NORTH) - SHOP N SAVE	0.094000	2.379215	4715
51	NEW ENGLAND (NORTH) - SHOP N SAVE	0.384000	1.986702	7445
51	NEW ENGLAND (NORTH) - SHOP N SAVE	0.154000	2.106706	7769
51	NEW ENGLAND (NORTH) - SHOP N SAVE	0.094000	2.380686	4287
51	NEW ENGLAND (NORTH) - SHOP N SAVE	0.094000	2.381335	4479
51	NEW ENGLAND (NORTH) - SHOP N SAVE	0.227000	2.106862	7374
51	NEW ENGLAND (NORTH) - SHOP N SAVE	0.000000	2.387031	3408
51	NEW ENGLAND (NORTH) - SHOP N SAVE	0.047500	2.378174	3702
51	NEW ENGLAND (NORTH) - SHOP N SAVE	0.339000	2.106367	9392
51	NEW ENGLAND (NORTH) - SHOP N SAVE	0.000000	2.386746	3682
51	NEW ENGLAND (NORTH) - SHOP N SAVE	0.122000	2.106713	9296
51	NEW ENGLAND (NORTH) - SHOP N SAVE	0.000000	2.386263	2941
51	NEW ENGLAND (NORTH) - SHOP N SAVE	0.401000	2.081065	6686
51	NEW ENGLAND (NORTH) - SHOP N SAVE	0.000000	2.106699	5717
51	NEW ENGLAND (NORTH) - SHOP N SAVE	0.095000	2.381955	4655
51	NEW ENGLAND (NORTH) - SHOP N SAVE	0.000000	2.106695	5586
52	NEW ORLEANS - WINN DIXIE	0.000000	2.812500	3024
52	NEW ORLEANS - WINN DIXIE	0.000000	2.805040	3770
52	NEW ORLEANS - WINN DIXIE	0.023741	2.381373	5884
52	NEW ORLEANS - WINN DIXIE	0.063547	2.642049	4333
52	NEW ORLEANS - WINN DIXIE	0.000000	2.783489	3852
52	NEW ORLEANS - WINN DIXIE	0.016291	2.402839	6129
52	NEW ORLEANS - WINN DIXIE	0.069726	2.380493	5598
52	NEW ORLEANS - WINN DIXIE	0.000000	2.388929	5528
52	NEW ORLEANS - WINN DIXIE	0.084709	2.585598	5777
52	NEW ORLEANS - WINN DIXIE	0.000000	2.788316	3954
52	NEW ORLEANS - WINN DIXIE	0.000000	2.797207	3437
52	NEW ORLEANS - WINN DIXIE	0.059132	2.594889	5048
52	NEW ORLEANS - WINN DIXIE	0.000000	2.407087	5785
52	NEW ORLEANS - WINN DIXIE	0.017822	2.646748	4167
52	NEW ORLEANS - WINN DIXIE	0.000000	2.783967	3680
52	NEW ORLEANS - WINN DIXIE	0.000000	2.761589	2869
52	NEW ORLEANS - WINN DIXIE	0.000000	2.770315	3618
52	NEW ORLEANS - WINN DIXIE	0.000000	2.928085	3379
52	NEW ORLEANS - WINN DIXIE	0.054211	2.370422	5051
52	NEW ORLEANS - WINN DIXIE	0.000000	2.451177	4291
52	NEW ORLEANS - WINN DIXIE	0.146569	2.555208	5117
52	NEW ORLEANS - WINN DIXIE	0.000000	2.646013	3938
52	NEW ORLEANS - WINN DIXIE	0.000000	2.589687	5391
52	NEW ORLEANS - WINN DIXIE	0.066080	2.391446	5845
52	NEW ORLEANS - WINN DIXIE	0.000000	2.376062	5180
52	NEW ORLEANS - WINN DIXIE	0.082500	2.610822	6154
52	NEW ORLEANS - WINN DIXIE	0.000000	2.681409	4002
52	NEW ORLEANS - WINN DIXIE	0.000000	2.355576	5515
52	NEW ORLEANS - WINN DIXIE	0.077600	2.607385	5606
52	NEW ORLEANS - WINN DIXIE	0.059059	2.587780	4648
52	NEW ORLEANS - WINN DIXIE	0.000000	2.804114	3354
52	NEW ORLEANS - WINN DIXIE	0.000000	2.793023	3411
52	NEW ORLEANS - WINN DIXIE	0.060321	2.401994	5015
52	NEW ORLEANS - WINN DIXIE	0.000000	2.399182	5133
52	NEW ORLEANS - WINN DIXIE	0.000000	2.965837	2693
52	NEW ORLEANS - WINN DIXIE	0.024823	2.664700	3728
52	NEW ORLEANS - WINN DIXIE	0.010249	2.632357	3857
52	NEW ORLEANS - WINN DIXIE	0.069888	2.377593	5061
52	NEW ORLEANS - WINN DIXIE	0.000000	2.547525	5050
52	NEW ORLEANS - WINN DIXIE	0.000000	2.953861	3186
52	NEW ORLEANS - WINN DIXIE	0.050662	2.392597	4944
52	NEW ORLEANS - WINN DIXIE	0.000000	2.425944	5111
52	NEW ORLEANS - WINN DIXIE	0.000000	2.762641	4331
52	NEW ORLEANS - WINN DIXIE	0.000000	2.597769	4572
52	NEW ORLEANS - WINN DIXIE	0.062102	2.711292	3436
52	NEW ORLEANS - WINN DIXIE	0.021045	2.385924	5172
52	NEW ORLEANS - WINN DIXIE	0.000000	2.466292	5874
52	NEW ORLEANS - WINN DIXIE	0.000000	2.812378	4088
52	NEW ORLEANS - WINN DIXIE	0.000000	2.794428	3984
52	NEW ORLEANS - WINN DIXIE	0.000000	2.773791	3930
52	NEW ORLEANS - WINN DIXIE	0.000000	2.933400	2988
53	NEW YORK (NEW) - A & P	0.000000	4.398184	2313
53	NEW YORK (NEW) - A & P	0.000000	2.653224	8778
53	NEW YORK (NEW) - A & P	0.043846	3.524942	3448
53	NEW YORK (NEW) - A & P	0.000000	4.397221	11802
53	NEW YORK (NEW) - A & P	0.000000	4.359869	3354
53	NEW YORK (NEW) - A & P	0.000000	2.653393	8990
53	NEW YORK (NEW) - A & P	0.000000	4.412013	3313
53	NEW YORK (NEW) - A & P	0.059000	2.653481	13070
53	NEW YORK (NEW) - A & P	0.000000	4.400915	3936
53	NEW YORK (NEW) - A & P	0.000000	4.399547	3529
53	NEW YORK (NEW) - A & P	0.000000	4.398914	2394
53	NEW YORK (NEW) - A & P	0.000000	4.403114	3019
53	NEW YORK (NEW) - A & P	0.056285	4.394286	3675
53	NEW YORK (NEW) - A & P	0.000000	3.780637	3109
53	NEW YORK (NEW) - A & P	0.000000	2.687252	5554
53	NEW YORK (NEW) - A & P	0.000000	4.401844	2603
53	NEW YORK (NEW) - A & P	0.000000	4.392968	4181
53	NEW YORK (NEW) - A & P	0.000000	2.711316	5868
53	NEW YORK (NEW) - A & P	0.000000	4.396932	2673
53	NEW YORK (NEW) - A & P	0.000000	4.280518	5636
53	NEW YORK (NEW) - A & P	0.000000	4.393092	3040
53	NEW YORK (NEW) - A & P	0.000000	4.397227	4471
53	NEW YORK (NEW) - A & P	0.000000	4.412204	3081
53	NEW YORK (NEW) - A & P	0.000000	2.799019	5707
53	NEW YORK (NEW) - A & P	0.000000	4.400000	3670
53	NEW YORK (NEW) - A & P	0.000000	4.406829	3075
53	NEW YORK (NEW) - A & P	0.000000	2.682062	11952
53	NEW YORK (NEW) - A & P	0.000000	2.653372	9402
53	NEW YORK (NEW) - A & P	0.000000	3.357955	2464
53	NEW YORK (NEW) - A & P	0.000000	4.398787	3463
53	NEW YORK (NEW) - A & P	0.083000	2.653279	14043
53	NEW YORK (NEW) - A & P	0.000000	4.394166	3874
53	NEW YORK (NEW) - A & P	0.000000	4.372283	3175
53	NEW YORK (NEW) - A & P	0.000000	4.404370	2792
53	NEW YORK (NEW) - A & P	0.037313	4.402948	3596
53	NEW YORK (NEW) - A & P	0.000000	4.400059	3412
53	NEW YORK (NEW) - A & P	0.000000	4.397906	3056
